scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
116,349.95870411396027,591.618007183075,1.0,286.7136220932007,591.8546528816223,1.0,280.3723921775818,534.3939733505249,1.0,244.26123976707458,543.1521055698395,1.0,183.52866339683533,594.0684942007065,1.0,222.93815922737122,513.4732847213745,1.0,108.60225659608841,504.32729387283325,0.998720109462738,199.11457514762878,561.0322368144989,0.9999988079071045,167.74293065071106,570.5729302167892,0.9999298453330994,91.53769618272781,587.9236090555787,0.99082350730896,88.55561113357544,584.237414598465,0.3788301944732666,279.5649564266205,577.9046361446381,0.00036019086837768555,197.30388581752777,605.7720912694931,1.0,271.3709797859192,568.9222345352173,1.0,263.38463020324707,629.3833962678909,0.9999999403953552,214.0657479763031,634.8229565620422,1.0,267.13155794143677,602.7925415039062,1.0
117,350.5033059120178,587.9429659582675,1.0,285.5345655679703,587.2367585897446,0.9999998807907104,280.6321837902069,528.9069032669067,1.0,245.33923065662384,540.7587985992432,1.0,182.95354866981506,589.5574150085449,0.9999999403953552,222.93815922737122,507.5041742324829,1.0,105.20498895645142,499.96949148736894,0.9999614953994751,198.7871549129486,555.5313843786716,0.9999992251396179,167.458242893219,566.369398355484,0.9999937415122986,88.9875135421753,583.0489196777344,0.9993154406547546,87.49311089515686,584.237414598465,0.37225115299224854,279.13609981536865,576.3002803325653,0.0002918541431427002,197.30388581752777,601.1450600624084,1.0,270.23119354248047,564.9036780595779,1.0,262.751989364624,625.997377872467,1.0,213.844784617424,630.5648384094238,1.0,267.13155794143677,597.5299212932587,1.0
118,350.8649296760559,586.6933698654175,1.0,285.5345655679703,585.0285382270813,1.0,280.6321837902069,528.9069032669067,1.0,245.33923065662384,538.695472240448,1.0,182.87229132652283,587.3645442128181,1.0,223.2509627342224,506.32132625579834,1.0,104.95336103439331,497.95059990882874,0.9999597072601318,198.7871549129486,553.9896488189697,0.9999988079071045,167.3643970489502,564.0099518336356,0.9999983906745911,87.71185445785522,579.7965065687895,0.9988510012626648,87.27551817893982,580.2341618984938,0.7022308111190796,276.62199687957764,571.6634365916252,0.00021603703498840332,197.26315534114838,599.3407142162323,1.0,270.22077775001526,562.1752861738205,1.0,262.62988781929016,624.2016792297363,1.0,213.3372573852539,628.7137333154678,1.0,266.99956703186035,595.5937373936176,1.0
119,350.8649296760559,586.6933698654175,1.0,285.26284408569336,585.0285382270813,1.0,280.6321837902069,528.9069032669067,1.0,245.33923065662384,538.695472240448,1.0,182.87229132652283,587.3645442128181,1.0,223.4160771369934,505.74459171295166,1.0,104.48076009750366,497.5493817329407,0.9999264478683472,198.80269527435303,553.2231130599976,0.9999996423721313,167.36419653892517,562.5987267494202,0.9999989867210388,87.47143173217773,578.5670751333237,0.9962599873542786,86.92984652519226,578.1676865816116,0.9677281379699707,276.46872901916504,571.1271067857742,0.00018584728240966797,196.77254062891006,599.3407142162323,1.0,270.18917512893677,561.6843645572662,1.0,262.5167133808136,624.2016792297363,1.0,213.33061039447784,628.7137333154678,1.0,266.99956703186035,595.5937373936176,1.0
120,350.8649296760559,586.6933698654175,1.0,285.26284408569336,585.0285382270813,0.9999999403953552,280.3420944213867,529.2086691856384,1.0,244.88802301883698,538.695472240448,1.0,182.87229132652283,587.3645442128181,1.0,223.4160771369934,505.7347264289856,1.0,103.19528245925903,496.0044994354248,0.9999792575836182,198.75832962989807,552.957263469696,0.9999995231628418,166.63415122032166,562.4720335006714,0.9999987483024597,87.30939984321594,577.9571056365967,0.9928776025772095,86.8859932422638,578.0036298036575,0.9727837443351746,274.5752477645874,571.1271067857742,0.0006453096866607666,196.77254062891006,599.3407142162323,1.0,267.5686712861061,561.6843645572662,1.0,262.08851766586304,624.2016792297363,1.0,212.90684509277344,628.7137333154678,1.0,266.6727776527405,595.5937373936176,1.0
121,350.50514698028564,586.7338544130325,1.0,284.9355725646019,585.1178259849548,0.9999998807907104,279.95882534980774,530.354085445404,1.0,243.87752447277308,539.0839080810547,1.0,181.94317495822906,587.5098448097706,1.0,223.2509627342224,505.6300468444824,1.0,103.18001961708069,495.8028030395508,0.999946653842926,198.06423830986023,552.957263469696,0.9999997019767761,165.83131313323975,562.1872190237045,0.999998927116394,86.2101309299469,577.5127868652344,0.9970737099647522,85.6091228723526,577.9612467288971,0.9571772813796997,274.53841638565063,570.96635222435,0.000660628080368042,196.61438846588135,599.7352466583252,1.0,267.3422903418541,561.6843645572662,1.0,262.0812797546387,624.4592084884644,1.0,212.67722415924072,629.3930931091309,1.0,266.1687607765198,595.9864738071337,1.0
122,349.90262615680695,587.2161154747009,1.0,284.24443812668324,585.1178259849548,0.9999998807907104,279.0873119831085,530.354085445404,1.0,243.30346047878265,539.0839080810547,1.0,180.223655924201,587.5098448097706,1.0,222.70379829406738,505.35773849487305,0.9999998807907104,101.70805048942566,495.2297201156616,0.9999388456344604,197.9170104265213,552.8953580856323,0.9999998807907104,164.44252675771713,561.6280450820923,0.9999990463256836,84.84233355522156,574.9811224937439,0.9998712539672852,84.83803421258926,574.2992854118347,0.6324215531349182,274.4013886451721,570.8176094293594,0.0008479058742523193,196.46162739396095,599.7352466583252,1.0,266.9286456108093,561.5724718570709,1.0,261.4100685119629,624.4592084884644,1.0,211.7070984840393,629.3930931091309,1.0,265.6247158050537,595.9864738071337,1.0
123,348.8112006187439,587.2161154747009,1.0,283.3400341272354,585.1178259849548,0.9999998807907104,278.51881861686707,530.354085445404,1.0,242.5200834274292,539.0839080810547,1.0,179.33782494068146,587.5098448097706,1.0,220.61414343118668,505.35773849487305,1.0,99.4170748591423,494.60188388824463,0.9999817609786987,196.05957273766398,552.8953580856323,0.9999998211860657,162.94263291358948,561.1001822948456,0.999998152256012,82.9945558309555,572.9986324906349,0.9999952912330627,83.60352444648743,572.208931863308,0.019860565662384033,273.08772373199463,570.8176094293594,0.0007725954055786133,195.60825297236443,599.7352466583252,1.0,265.8510887622833,561.5724718570709,1.0,259.8602158278227,624.4592084884644,1.0,211.13221883773804,629.3930931091309,1.0,264.7944293022156,595.9864738071337,1.0
124,348.11198250204325,587.2161154747009,1.0,282.41023886203766,584.3140287399292,1.0,277.7755776643753,529.1997647285461,1.0,241.47355842590332,538.5776658058167,1.0,178.4610344171524,586.38887155056,1.0,220.09325408935547,504.5918974876404,1.0,97.59320616722107,494.49132204055786,0.9999832510948181,194.87611091136932,552.1617670059204,0.9999999403953552,161.91042113304138,560.6237697601318,0.9999972581863403,82.23184716701508,572.1716237217188,0.9999922513961792,82.80938339233398,571.770913362503,0.024869024753570557,272.52318954467773,569.8312892913818,0.0002926290035247803,193.8800072669983,598.459125995636,1.0,265.5411877632141,561.1929001808167,1.0,258.8724492788315,623.9898948669434,1.0,209.85348629951477,628.1455184221268,1.0,264.0794701576233,595.6916427910328,1.0
125,348.11198250204325,586.3601722717285,1.0,281.93412828445435,583.9854521751404,1.0,277.7755776643753,528.180103302002,1.0,240.99552249908447,538.5248818397522,1.0,178.1219699382782,586.1228060722351,1.0,220.09325408935547,504.4439129829407,1.0,97.31707954406738,493.49013912677765,0.9999816417694092,194.775985121727,551.9121689796448,0.9999999403953552,161.91042113304138,559.7343754768372,0.9999969005584717,80.97078561782837,570.990333199501,0.9999949932098389,81.72444248199463,571.5874312520027,0.02216237783432007,272.52318954467773,569.0503220558167,0.00044026970863342285,193.85481595993042,597.8912153244019,1.0,265.4983162879944,560.6488089561462,1.0,258.8724492788315,623.2204449176788,1.0,209.83979177474976,627.9659948348999,1.0,263.679092168808,594.9719805717468,1.0
126,348.11198250204325,586.3496475219727,1.0,281.667742729187,583.8565378189087,1.0,277.7755776643753,527.9954996109009,1.0,240.8798370361328,538.5216913223267,1.0,177.82776069641113,585.753303527832,1.0,220.02629947662354,504.22119426727295,1.0,96.33992266654968,492.99839848279953,0.9999946355819702,194.760071516037,551.4996328353882,0.9999999403953552,160.8612141609192,558.8667964935303,0.9999963045120239,80.57303380966187,570.4418392181396,0.9999890327453613,81.39650249481201,570.5484982728958,0.06371867656707764,272.3825898170471,568.6801235675812,0.0005325376987457275,193.8332953453064,597.583505988121,1.0,265.2430567741394,560.4812834262848,1.0,258.8255466222763,623.0578951835632,1.0,209.65970063209534,627.4342932701111,1.0,263.6450469493866,594.8867732286453,1.0
127,348.11198250204325,586.2361488342285,1.0,281.4627387523651,583.8260495662689,1.0,278.1033675670624,527.9142723083496,1.0,240.7243037223816,538.3333315849304,1.0,177.47594022750854,585.4970240592957,1.0,220.02629947662354,504.0462074279785,1.0,96.33992266654968,492.99839848279953,0.9999939799308777,194.73517727851868,551.3010628223419,1.0,160.8612141609192,557.9181817770004,0.9999940395355225,80.57303380966187,569.5412344932556,0.9999979734420776,80.36019802093506,570.3828694820404,0.007764339447021484,272.2167649269104,568.6801235675812,0.0004994869232177734,193.85481595993042,597.439777970314,1.0,265.2430567741394,560.4812834262848,1.0,258.8255466222763,623.0278470516205,1.0,209.4492712020874,627.4249639511108,1.0,263.64444875717163,594.868136882782,1.0
128,348.11924858391285,585.5788974761963,1.0,281.24213123321533,583.5037231445312,1.0,278.5187404155731,527.3722295761108,1.0,240.6963448524475,537.5325856208801,1.0,176.54163932800293,585.2416729927063,1.0,219.0260181427002,503.9119038581848,1.0,96.33992266654968,492.99839848279953,0.9999973773956299,193.9540147781372,550.576361656189,1.0,161.69350576400757,557.9181817770004,0.9999948740005493,80.57303380966187,567.7845792770386,0.9999964237213135,79.17831087112427,568.1895427703857,0.008847653865814209,272.2167649269104,568.6801235675812,0.00038635730743408203,193.85481595993042,597.439777970314,1.0,264.90011167526245,560.4812834262848,1.0,258.11497831344604,622.579927444458,1.0,209.37031888961792,627.0023617744446,1.0,263.51832699775696,594.0100083351135,1.0
129,348.11924858391285,585.4521112442017,1.0,279.31955909729004,582.7468409538269,1.0,280.12832021713257,525.1573847532272,1.0,240.34716510772705,536.3722529411316,1.0,173.79310774803162,585.1656551361084,1.0,216.96617317199707,503.89446997642517,1.0,172.0579423904419,494.156507730484,0.9999775886535645,192.133460521698,550.2147996425629,0.9998362064361572,161.94678330421448,557.5080999135971,0.9954299330711365,158.23691606521606,555.966972257942,0.9994889497756958,77.97806560993195,566.7917585372925,0.9997823238372803,271.3528971672058,569.3383417129517,0.0005478262901306152,196.14543864130974,597.583505988121,1.0,264.6158399581909,561.5014963150024,1.0,258.0406776666641,622.4687390327454,1.0,209.0719814300537,626.1710968017578,1.0,262.648877620697,592.7377738952637,1.0
130,348.0826643258333,585.4521112442017,1.0,277.38606333732605,582.6343219280243,1.0,280.12832021713257,524.4039730131626,1.0,239.61587929725647,536.2641777992249,1.0,170.7519187927246,585.0627408027649,1.0,215.0615406036377,503.89446997642517,1.0,172.24024868011475,494.44779229164124,1.0,91.16551440954208,490.0022644996643,0.9999994039535522,164.01653289794922,557.2874073982239,0.004245102405548096,158.23691606521606,555.0763669013977,1.0,74.96493184566498,566.5089960098267,1.0,270.67846488952637,570.1826541423798,0.0003389418125152588,196.14543864130974,598.1536357402802,1.0,263.93834495544434,562.8759778738022,1.0,257.47517561912537,622.4687390327454,1.0,209.06564927101135,626.1710968017578,1.0,261.26477110385895,592.4990978240967,1.0
131,348.04785534366965,585.4521112442017,1.0,277.05025804042816,582.6343219280243,1.0,280.12832021713257,524.4039730131626,1.0,238.96091055870056,536.2641777992249,1.0,169.4593062400818,584.7951922416687,1.0,213.8649764060974,503.9100224971771,1.0,172.24024868011475,494.44779229164124,1.0,90.59715723991394,489.0271706581116,0.9999976754188538,164.01653289794922,556.4874329566956,0.003035306930541992,158.23691606521606,554.3183922767639,1.0,73.70520377159119,566.059990644455,1.0,270.5022006034851,570.3106359243393,0.00024256110191345215,196.14543864130974,598.1536357402802,1.0,263.5108549594879,562.969911813736,1.0,257.0010528564453,622.579927444458,1.0,207.93973398208618,626.041985988617,1.0,260.6856319308281,592.4990978240967,1.0
132,347.83930081129074,585.6198835372925,1.0,276.5838830471039,582.6343219280243,1.0,279.76216673851013,524.4039730131626,1.0,238.33963346481323,536.2641777992249,1.0,168.6145133972168,584.747392654419,1.0,213.5475958585739,503.9100224971771,1.0,172.0579423904419,494.3772315979004,1.0,89.69346022605896,488.74498891830444,0.9999969005584717,164.01653289794922,554.7982752323151,0.002485215663909912,157.38806998729706,554.3183922767639,1.0,71.45660543441772,566.059990644455,0.9999996423721313,270.310355424881,570.3683021068573,0.0002554357051849365,195.09729290008545,598.1536357402802,1.0,263.2010762691498,562.969911813736,1.0,256.52029037475586,622.579927444458,1.0,207.5174422264099,626.041985988617,1.0,260.13735049963,592.4990978240967,1.0
133,347.8245941847563,585.6738052368164,1.0,275.85358598828316,582.9835720062256,1.0,279.23421692848206,525.0755305290222,1.0,237.3620719909668,536.2641777992249,1.0,166.97155857086182,583.329870223999,1.0,213.4836826324463,503.89446997642517,1.0,172.02346801757812,494.156507730484,1.0,89.69220304489136,488.58567667007446,0.9999734163284302,156.8366289138794,554.7982752323151,0.03527769446372986,155.90963999181986,554.3183922767639,1.0,71.40399980545044,566.4750027656555,0.999999463558197,269.369527220726,570.5762703418732,0.00013193488121032715,193.3841052055359,597.2581796646118,1.0,261.59753608703613,562.969911813736,1.0,255.043963432312,622.4687390327454,1.0,206.04758286476135,626.041985988617,1.0,258.61201798915863,592.8524079322815,1.0
134,346.16222524642944,585.6738052368164,1.0,272.9148910045624,583.0776996612549,1.0,275.90163350850344,525.9404436349869,1.0,235.27911192178726,536.2641777992249,1.0,164.9919309616089,580.9068886041641,1.0,213.46618461608887,503.6516010761261,1.0,171.1770510673523,493.8418654203415,1.0,88.11834621429443,488.0561332702637,0.9999722242355347,153.9178819656372,554.7982752323151,0.9681746959686279,152.94485449790955,554.3183922767639,0.9999995827674866,68.54920756816864,566.4750027656555,0.9999998211860657,261.96374320983887,570.5762703418732,0.0006343424320220947,188.91883432865143,596.0642051696777,1.0,256.17097759246826,562.9190672636032,1.0,250.48997056484222,622.1991119384766,0.9999992251396179,201.93186902999878,625.882345199585,1.0,252.03661346435547,594.4163564443588,1.0
135,344.0789785385132,585.6198835372925,1.0,270.25213289260864,583.0776996612549,0.9999998807907104,274.5160217285156,525.9404436349869,1.0,233.8024115562439,534.7923383712769,1.0,163.09870386123657,580.7463986873627,1.0,213.29960918426514,502.2582142353058,1.0,170.2141571044922,493.53761851787567,1.0,86.81839728355408,487.89094400405884,0.9999943971633911,150.46110844612122,554.7982752323151,0.9996633529663086,151.41333293914795,554.0912437438965,0.999588668346405,66.29869019985199,565.7301369905472,0.9999994039535522,258.11294984817505,570.5762703418732,0.0008288025856018066,186.45013189315796,595.5514426231384,1.0,250.5814003944397,562.4603141546249,1.0,245.54431319236755,621.8505525588989,0.9999995827674866,198.86040449142456,625.8427028656006,1.0,245.67565059661865,594.4163564443588,1.0
136,341.26550805568695,585.5747499465942,1.0,266.0692014694214,582.9835720062256,0.9999998807907104,271.9808306694031,525.9404436349869,1.0,228.61980944871902,534.5150802135468,1.0,160.32114839553833,579.9793371669948,1.0,211.08643931150436,501.9839949607849,1.0,166.87537693977356,492.6070456504822,1.0,86.81839728355408,487.89094400405884,0.9999979734420776,147.9606650583446,553.6767966747284,0.99864262342453,147.59260058403015,552.8451595306396,0.9999639987945557,64.25101375579834,564.2310685366392,0.9999975562095642,256.46518564224243,570.0180481672287,0.0006690621376037598,182.80952405929565,595.0446996688843,1.0,247.9709072113037,561.9320135116577,1.0,243.26583713293076,621.4422473907471,0.9999987483024597,196.36767116189003,624.6541390419006,1.0,243.75149478018284,594.4163564443588,1.0
137,340.26619905233383,585.5747499465942,1.0,266.0692014694214,582.2560610771179,1.0,269.21632182598114,525.9791625738144,1.0,228.61980944871902,534.4710683822632,1.0,160.32114839553833,578.30535364151,1.0,211.08643931150436,499.56354236602783,1.0,166.84151458740234,490.87451779842377,0.9999999403953552,86.81839728355408,488.0561332702637,0.9999814033508301,147.9606650583446,552.9355230331421,0.9994170665740967,147.59260058403015,552.6824026107788,0.9998960494995117,64.25101375579834,562.3541851043701,0.9999945163726807,256.46518564224243,569.8587460517883,0.0004927217960357666,181.92133057117462,594.6175360679626,1.0,247.9709072113037,560.9921145439148,1.0,243.26583713293076,620.0524652451277,0.9999992251396179,195.12429094314575,623.5860724449158,1.0,243.75149478018284,593.2386360168457,1.0
138,340.26619905233383,585.5747499465942,1.0,266.0692014694214,582.2560610771179,1.0,269.21632182598114,525.9791625738144,1.0,228.61980944871902,533.700686454773,1.0,160.32114839553833,578.0179500579834,1.0,211.08643931150436,498.5336399078369,1.0,166.84151458740234,489.8809771537781,0.9999912977218628,180.69034546613693,543.5174202919006,0.9999911785125732,147.9606650583446,552.9052453041077,0.9991801381111145,147.59260058403015,552.1889839172363,0.9999370574951172,64.25101375579834,561.9109902381897,0.9999856948852539,256.46518564224243,568.8394687175751,0.00035440921783447266,181.92133057117462,594.2264361381531,1.0,247.9709072113037,559.6963963508606,1.0,243.26583713293076,619.7673133164644,0.9999998807907104,195.12429094314575,623.3808851242065,1.0,243.75149478018284,592.8669586181641,1.0
139,340.26619905233383,585.4552688598633,1.0,267.0068456530571,582.0869178771973,1.0,269.21632182598114,525.4819587469101,1.0,229.09236896038055,532.4980999827385,0.9999998807907104,161.74486207962036,577.9886655807495,1.0,211.9735925849527,498.21134424209595,1.0,166.84151458740234,488.3868532180786,0.9996522665023804,180.69034546613693,543.5174202919006,0.9999989867210388,151.04710483551025,551.2185475826263,0.9999147057533264,148.42746111750603,551.6570563316345,0.9994747638702393,65.15554141998291,560.6617915630341,0.9999994039535522,256.0501036643982,568.8262424468994,4.270672798156738e-05,181.92133057117462,593.8717060089111,1.0,249.57507467269897,559.2403197288513,1.0,242.97789418697357,619.7025107443333,0.9999989867210388,195.12429094314575,622.4616210460663,1.0,245.05264675617218,592.7354292869568,1.0
140,340.26619905233383,585.4552688598633,1.0,267.0068456530571,581.7314119338989,1.0,268.9327402114868,525.4819587469101,1.0,229.09236896038055,532.4980999827385,0.9999998807907104,161.74486207962036,577.5195546150208,1.0,211.9735925849527,497.4898200035095,1.0,165.78665232658386,487.01961946487427,0.999968409538269,180.69034546613693,543.5174202919006,0.9999938011169434,151.04710483551025,551.2185475826263,0.9994757175445557,148.42746111750603,551.6570563316345,0.9999874830245972,65.15554141998291,558.7255749702454,0.999996542930603,256.0501036643982,568.1644525527954,0.00022307038307189941,181.92133057117462,592.7246232032776,1.0,249.57507467269897,559.0532939434052,0.9999999403953552,242.97789418697357,619.6533986926079,0.9999998807907104,195.12429094314575,622.459507226944,1.0,245.05264675617218,592.2034635543823,1.0
141,340.26619905233383,585.4552688598633,1.0,267.0068456530571,581.4323873519897,1.0,268.9327402114868,523.2619423866272,1.0,229.09236896038055,531.0060673952103,0.9999998807907104,161.74486207962036,575.3144419193268,1.0,211.9735925849527,495.6000666618347,1.0,83.20221012830734,483.35630440711975,0.9999998807907104,83.81874722242355,481.1866035461426,0.9999972581863403,151.04710483551025,548.996656358242,0.868894100189209,148.42746111750603,548.9016654491425,0.9999998807907104,65.15554141998291,556.8486538529396,0.9999983906745911,256.0501036643982,568.0629806518555,0.00021353363990783691,181.8430610895157,591.7353994846344,1.0,249.57507467269897,558.5453424453735,1.0,242.97789418697357,618.5033061504364,0.9999998211860657,195.12429094314575,621.413143157959,1.0,245.05264675617218,590.4650280475616,1.0
