scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
89,480.1458349227905,469.0782287120819,1.0,425.90231561660767,377.4274048805237,1.0,480.49135398864746,281.2014856338501,1.0,467.5637912750244,254.2040810585022,1.0,396.54567527770996,215.15167474746704,1.0,377.4547257423401,228.45064708590508,0.39034518599510193,372.1658477038145,264.6319875717163,1.0,446.89421343803406,308.7988586425781,0.9999999403953552,339.5280982851982,266.36599576473236,0.04069361090660095,332.91986232995987,303.7905812263489,1.0,423.0990571975708,338.0503534078598,1.0,380.5082479119301,377.3650255203247,0.0009521245956420898,304.0718183517456,308.67115020751953,1.0,410.06625270843506,373.675986289978,1.0,430.8704516887665,389.38354682922363,0.000163346529006958,284.07792464643717,355.6262631416321,1.0,365.41472828388214,387.9615830592811,1.0
90,486.97985887527466,465.5414717197418,1.0,430.8117778301239,373.2802755832672,1.0,490.98654413223267,274.2465718984604,1.0,478.40418457984924,249.04333066940308,1.0,406.90356397628784,212.55468368530273,1.0,380.9708072543144,225.83126997947693,0.9999983310699463,456.1791138648987,300.2793340086937,1.0,456.7193412780762,306.22128427028656,0.0026609599590301514,345.2605173587799,264.1502890586853,0.9999998211860657,432.2737021446228,331.528627961874,1.0,431.9513669013977,331.9889926761389,0.038727134466171265,330.07140719890594,311.1343295574188,0.015051096677780151,309.87580728530884,306.0643639564514,1.0,416.26256275177,372.13466453552246,1.0,430.8704516887665,389.38354682922363,0.000345081090927124,291.3894816040993,349.8101484775543,1.0,372.3728537261486,385.50698947906494,1.0
91,486.97985887527466,465.5414717197418,1.0,430.8117778301239,373.2802755832672,1.0,490.98654413223267,274.2465718984604,1.0,478.40418457984924,249.04333066940308,1.0,406.90356397628784,212.55468368530273,1.0,380.9708072543144,225.83126997947693,0.9999989867210388,456.1791138648987,301.5039349794388,1.0,456.7193412780762,306.22128427028656,0.002513885498046875,345.2605173587799,264.1502890586853,0.9999998807907104,432.2737021446228,332.0396163761616,1.0,431.9513669013977,331.9889926761389,0.010380387306213379,321.2258129119873,311.1343295574188,0.014496415853500366,309.87580728530884,306.0643639564514,1.0,416.26256275177,372.13466453552246,1.0,430.8704516887665,389.38354682922363,0.0008394122123718262,291.3894816040993,349.8101484775543,1.0,372.3728537261486,385.50698947906494,1.0
92,486.97985887527466,465.5414717197418,1.0,430.8117778301239,373.2802755832672,1.0,490.98654413223267,274.2465718984604,1.0,478.40418457984924,249.04333066940308,1.0,406.90356397628784,212.55468368530273,1.0,387.3120382428169,225.83126997947693,1.0,456.1791138648987,301.5039349794388,1.0,456.7193412780762,306.22128427028656,0.0013525187969207764,345.2605173587799,264.1502890586853,0.9999998807907104,432.2737021446228,332.0396163761616,1.0,431.9513669013977,331.9889926761389,0.004606455564498901,319.5677490234375,311.1343295574188,0.006680041551589966,309.87580728530884,306.0643639564514,1.0,416.26256275177,372.13466453552246,1.0,429.3399510383606,402.9532608985901,0.00046941637992858887,291.3894816040993,349.8101484775543,1.0,372.3728537261486,385.50698947906494,1.0
93,476.4730509519577,472.98538064956665,1.0,420.18259750306606,382.2204349040985,1.0,478.08319878578186,280.0159287452698,1.0,461.79669404029846,259.762499332428,1.0,391.76666259765625,225.4181547164917,1.0,380.9708072543144,239.4130187034607,0.9999979734420776,439.4008858203888,300.2793340086937,0.9999961853027344,439.74356865882874,315.87171928584576,0.9989807605743408,345.2605173587799,278.03840231895447,0.999998152256012,418.53417563438416,331.528627961874,0.9999967813491821,418.63492596149445,343.6523880958557,0.995360791683197,308.6921720504761,327.3928065299988,0.000505983829498291,299.6610231399536,320.1138906478882,1.0,405.2026685476303,381.20283222198486,1.0,415.1363286972046,403.017906665802,0.00017154216766357422,281.22587966918945,366.4666018486023,1.0,362.1642636060715,396.0776243209839,1.0
94,462.2588949203491,483.5766539275646,1.0,404.5107097029686,396.4158356189728,1.0,457.09379291534424,289.9391613006592,1.0,439.52236676216125,276.4777545928955,1.0,371.3346495628357,241.99954319000244,1.0,368.1424870491028,287.4759769439697,0.005226194858551025,344.6424503326416,304.8060870170593,1.0,419.9679805636406,329.20286321640015,1.0,334.6667740345001,297.1067190170288,0.0008690953254699707,310.7307584285736,335.2552399635315,1.0,401.53044843673706,359.88084983825684,1.0,292.6077470779419,349.8394693136215,0.00022476911544799805,285.42432713508606,341.16693019866943,1.0,390.4277935028076,393.890398979187,1.0,355.6095547378063,403.2887517809868,0.00017210841178894043,263.4353115558624,389.9602712392807,1.0,348.15469969809055,410.8150405883789,1.0
95,445.43135023117065,496.9554808139801,1.0,380.00790762528777,417.5821166038513,1.0,424.87116622924805,314.5281044244766,1.0,403.8766081780195,300.6482801437378,1.0,337.83503770828247,270.3742256164551,1.0,323.36104011535645,328.218786239624,0.0006413161754608154,311.6893527507782,315.52886271476746,1.0,393.03391790390015,349.42520403862,1.0,319.24092960357666,374.25217628479004,0.000303804874420166,281.86633586883545,344.32244205474854,1.0,376.08751153945923,383.0820257663727,1.0,292.6077470779419,376.4480547904968,0.0010291039943695068,259.7226963043213,372.0549122095108,1.0,366.48429775238037,416.00190448760986,1.0,287.3635206222534,428.55377209186554,0.00018471479415893555,243.54800701141357,420.9186557531357,1.0,328.09110498428345,436.2521055340767,1.0
96,420.78571063280106,515.7483949661255,1.0,351.7806692123413,445.083208322525,1.0,383.10733342170715,354.96608424186707,1.0,353.10940504074097,333.9000848531723,1.0,290.18542528152466,312.5807104110718,1.0,279.42863941192627,331.7586384266615,0.0018063485622406006,266.866014957428,341.5751289129257,1.0,350.80835342407227,383.65218591690063,1.0,313.2985987663269,390.2326011657715,0.007947206497192383,246.04499888420105,376.7312135696411,1.0,341.3440371751785,414.52011036872864,1.0,284.91006791591644,425.0278012752533,0.0004922747611999512,227.17725133895874,423.60312151908875,1.0,338.1290817260742,444.8500779271126,1.0,266.10694777965546,489.02864122390747,8.627772331237793e-05,219.71853160858154,469.33341896533966,1.0,302.93771409988403,472.88538694381714,1.0
97,392.1952133178711,537.6485846042633,1.0,320.07531547546387,486.02876830101013,1.0,332.1034574508667,400.071494102478,1.0,298.08278799057007,375.73683524131775,1.0,248.29059839248657,370.07940769195557,1.0,232.71128487586975,388.84916400909424,0.0003426969051361084,218.91722631454468,401.10329580307007,1.0,300.32901668548584,428.04055881500244,1.0,287.04244661331177,470.28544759750366,7.274746894836426e-05,207.52800846099854,436.43107891082764,1.0,301.3638620376587,455.32252407073975,1.0,262.59578037261963,494.11873984336853,0.00011736154556274414,202.0764193534851,479.7087392807007,1.0,306.1634464263916,487.73725724220276,1.0,258.5546627044678,538.3247364759445,0.007183730602264404,202.06590938568115,528.746579170227,1.0,278.5984184741974,521.9491033554077,1.0
98,362.9308662414551,565.2117830514908,1.0,292.34729793667793,535.8520457744598,1.0,286.15318036079407,456.2411184310913,1.0,253.85343074798584,438.25022411346436,1.0,199.41843128204346,439.0837023258209,1.0,187.43194782733917,466.0997190475464,8.630752563476562e-05,182.32445812225342,470.92294812202454,1.0,258.75967502593994,484.0347385481,0.9999999403953552,270.7831950187683,520.7326035499573,2.9474496841430664e-05,178.4341344833374,503.2605068683624,1.0,267.06714737415314,507.17975902557373,1.0,256.4044690132141,518.3530683517456,0.00011962652206420898,182.143239736557,548.7696906924248,1.0,277.76758086681366,534.2104876041412,1.0,247.9073829650879,586.8739876747131,0.0002542436122894287,196.5734447836876,592.596586227417,1.0,263.6032302379608,570.0828094482422,1.0
99,335.51244926452637,598.3156599998474,1.0,276.0570187047124,582.1889162063599,0.9999992847442627,251.69841393828392,508.1943426132202,1.0,220.40004056692123,495.87022161483765,1.0,157.31770992279053,507.156662940979,1.0,158.29699778556824,531.4787034988403,0.006031036376953125,157.30665516853333,531.2192027568817,0.9999996423721313,235.81758239865303,528.840756893158,0.9999982118606567,270.7831950187683,570.6556512117386,4.291534423828125e-05,159.3283748626709,567.3446319103241,1.0,246.95134234428406,552.2664341926575,0.9999999403953552,256.4044690132141,539.139673948288,3.999471664428711e-05,173.9456491470337,605.7225011587143,1.0,264.2934031486511,575.9446134567261,1.0,244.65071284770966,630.5238902568817,0.00018975138664245605,191.92437267303467,641.0531268119812,1.0,257.6256649494171,608.4475288391113,1.0
100,313.6301689147949,627.8044957965612,1.0,265.4458022117615,611.2523182630539,0.9999992847442627,236.31278130412102,541.3968658447266,1.0,205.84330999851227,530.9679951667786,0.9999999403953552,138.061776638031,544.3598895072937,1.0,144.79032063484192,564.2833598256111,0.9973100423812866,157.30665516853333,565.8668724298477,0.9998276829719543,223.06319904327393,560.3559231758118,0.9999998807907104,248.01064586639404,585.8921785354614,6.0498714447021484e-05,148.33260342478752,600.1037502288818,1.0,235.35980784893036,580.8990855813026,1.0,252.39118853211403,626.9410810470581,7.411837577819824e-05,164.79438591003418,638.1512141227722,1.0,255.02115321159363,606.4785821437836,1.0,241.9521803855896,660.7700161933899,0.013697594404220581,185.76946783065796,672.6665477752686,1.0,248.03341913223267,639.3204455375671,1.0
101,304.417441368103,643.3272396922112,1.0,258.64958703517914,627.0809710621834,1.0,224.7350091934204,556.0482683181763,1.0,185.80179452896118,547.261308670044,1.0,127.71963453292847,562.4727973937988,1.0,134.24050617218018,580.2692064642906,0.9999817609786987,157.30665516853333,576.8660364151001,0.991189181804657,218.1145521402359,577.5341157913208,0.9985787868499756,244.76172161102295,604.9533331394196,0.000672072172164917,143.09824419021606,622.4581077098846,1.0,230.77946639060974,600.2770085334778,1.0,252.00360442441888,642.1735992431641,0.0002206861972808838,162.19710636138916,658.3962206840515,1.0,249.13794326782227,623.1745054721832,1.0,241.9521803855896,675.9077212586999,0.005070537328720093,182.29073929786682,687.2216339111328,1.0,241.65180683135986,656.1373052597046,1.0
102,304.417441368103,643.3272396922112,1.0,258.64958703517914,627.0809710621834,1.0,224.7350091934204,556.0482683181763,1.0,185.80179452896118,547.261308670044,1.0,127.71963453292847,562.4727973937988,1.0,134.24050617218018,580.2692064642906,0.9999991059303284,141.78596222400665,576.8660364151001,0.9999582767486572,218.1145521402359,577.5341157913208,0.6382109522819519,244.76172161102295,604.9533331394196,7.486343383789062e-05,143.09824419021606,622.4581077098846,1.0,230.77946639060974,600.2770085334778,1.0,252.39118853211403,642.1735992431641,6.687641143798828e-05,161.87901973724365,658.3962206840515,1.0,249.13794326782227,623.1745054721832,1.0,241.59928512573242,675.9077212586999,0.02276405692100525,182.29073929786682,687.2216339111328,1.0,241.65180683135986,656.1373052597046,1.0
103,304.417441368103,643.3272396922112,1.0,258.64958703517914,627.0809710621834,1.0,224.7350091934204,556.0482683181763,1.0,185.80179452896118,547.261308670044,1.0,127.71963453292847,562.4727973937988,1.0,134.24050617218018,580.2692064642906,0.9999927878379822,138.7589201927185,576.8660364151001,0.9984495639801025,218.1145521402359,577.5341157913208,0.9793187379837036,244.76172161102295,604.9533331394196,0.0007566511631011963,143.09824419021606,622.4581077098846,1.0,230.77946639060974,600.2770085334778,0.9999998807907104,252.39118853211403,642.1735992431641,0.00017952919006347656,161.87901973724365,658.3962206840515,1.0,249.13794326782227,623.1745054721832,1.0,241.59928512573242,675.9077212586999,0.016299456357955933,182.29073929786682,687.2216339111328,1.0,241.65180683135986,656.1373052597046,1.0
104,308.5246379375458,637.7476223707199,1.0,262.2786819934845,619.326900601387,1.0,229.36963272094727,548.6438102722168,1.0,191.27052426338196,538.0276966094971,1.0,130.72894167900085,552.7408666610718,1.0,141.03054571151733,574.5918865203857,0.987846851348877,142.26806735992432,574.4738721847534,0.9999985098838806,225.53483605384827,565.6809468269348,0.9998656511306763,247.8734691143036,599.7749624252319,0.00012385845184326172,144.0590624809265,613.2408437728882,1.0,233.61347675323486,591.2847032546997,1.0,255.29741430282593,627.2419052124023,4.354119300842285e-05,161.87901973724365,650.3963360786438,1.0,251.933171749115,616.3627882003784,1.0,241.59928512573242,668.4030370116234,0.01010701060295105,182.36870527267456,681.2545647621155,1.0,242.59105682373047,649.6905884742737,1.0
105,311.95491003990173,632.3697018623352,1.0,265.3234124183655,612.501569211483,1.0,234.76590204238892,541.4199085235596,1.0,193.87935543060303,529.5240244865417,1.0,134.7440390586853,544.8164496421814,1.0,142.90767097473145,565.0150448083878,0.9775870442390442,142.26806735992432,564.8026834726334,1.0,228.28841561079025,560.7827596664429,0.9996472597122192,248.4436435699463,588.6606888175011,0.00017023086547851562,146.45628833770752,605.3481016159058,1.0,237.52930450439453,584.4858026504517,1.0,256.0325903892517,627.1203784942627,2.9921531677246094e-05,163.40850734710693,642.8491291999817,1.0,254.5047528743744,610.0991644859314,1.0,243.0581561923027,662.3895878791809,0.0034093260765075684,182.93904757499695,673.7760419845581,1.0,244.75036144256592,644.4473205208778,1.0
106,314.9822713136673,630.5305075645447,1.0,267.4293455481529,611.5549175441265,1.0,239.87922525405884,538.9153842926025,1.0,198.3012661933899,527.7376763820648,1.0,137.59205198287964,542.0575475692749,1.0,145.59439134597778,561.2510685920715,0.9998018145561218,142.26806735992432,562.1444715261459,0.9999920129776001,231.34824562072754,557.75778901577,0.9996954202651978,256.66138792037964,588.3938764333725,0.0004811584949493408,149.4438191652298,604.0870714187622,1.0,241.46188926696777,583.290137052536,1.0,256.54045820236206,626.9206800460815,8.14199447631836e-05,165.2303352355957,640.5239105224609,1.0,257.5355658531189,608.7431807518005,1.0,244.25791668891907,660.88200122118,0.26215142011642456,184.26777744293213,671.9685866832733,1.0,247.11412048339844,641.477888584137,1.0
107,315.4585130214691,630.5305075645447,1.0,268.79862290620804,611.5549175441265,1.0,241.8081088066101,538.9153842926025,1.0,200.68596410751343,527.7376763820648,1.0,139.6079339981079,542.0575475692749,1.0,146.4340569972992,561.2510685920715,0.9999284744262695,145.1153645515442,562.1444715261459,0.9996634721755981,232.0441370010376,557.75778901577,0.9996869564056396,258.6965866088867,588.3938764333725,0.0005791187286376953,151.48171997070312,604.0870714187622,1.0,242.61682522296906,583.290137052536,1.0,257.0669016838074,626.9206800460815,6.034970283508301e-05,167.3124430179596,640.5239105224609,1.0,258.8855686187744,608.7431807518005,1.0,244.25791668891907,660.88200122118,0.30699586868286133,186.1044135093689,671.9685866832733,1.0,248.9035120010376,641.477888584137,1.0
108,315.4585130214691,630.5305075645447,1.0,268.79862290620804,611.5549175441265,1.0,242.38636684417725,538.9153842926025,1.0,200.80340099334717,527.7376763820648,0.9999992847442627,140.4479103088379,542.0575475692749,1.0,146.4340569972992,561.2510685920715,0.9999064803123474,145.1153645515442,562.1444715261459,0.9999834299087524,232.0441370010376,557.75778901577,0.9992762804031372,258.6965866088867,588.6606888175011,0.0002942979335784912,151.69123029708862,604.0870714187622,1.0,242.61682522296906,583.290137052536,1.0,257.91245460510254,626.9206800460815,6.747245788574219e-05,167.3124430179596,640.5239105224609,1.0,258.8855686187744,608.7431807518005,1.0,244.61485242843628,660.88200122118,0.13620120286941528,186.1044135093689,671.9685866832733,1.0,248.9035120010376,641.477888584137,1.0
109,315.6729160249233,630.5305075645447,1.0,268.9459902048111,611.5549175441265,1.0,242.38636684417725,538.9153842926025,1.0,201.1484055519104,527.7376763820648,0.9999997615814209,141.08010745048523,542.0575475692749,1.0,146.6078040599823,561.2510685920715,0.9999580383300781,145.64710474014282,562.1444715261459,0.9999558925628662,233.22826480865479,557.75778901577,0.9962981939315796,258.6965866088867,588.3938764333725,0.00017210841178894043,151.69123029708862,604.0870714187622,1.0,242.61682522296906,583.290137052536,1.0,257.91245460510254,614.3489151000977,2.4974346160888672e-05,167.3124430179596,640.5239105224609,1.0,258.8855686187744,608.7431807518005,1.0,245.0529761314392,660.88200122118,0.017342418432235718,186.1044135093689,671.9685866832733,1.0,248.9035120010376,641.477888584137,1.0
110,315.6729160249233,630.5305075645447,0.9999999403953552,268.9459902048111,611.5549175441265,1.0,242.5952754020691,538.9153842926025,1.0,201.75503253936768,527.7376763820648,0.9999998807907104,141.17255973815918,542.0575475692749,1.0,147.17106837034225,561.2510685920715,0.9999204874038696,146.34618151187897,562.1444715261459,0.9999778270721436,233.22826480865479,557.75778901577,0.9995089769363403,258.6965866088867,588.3938764333725,0.00022095441818237305,152.26677656173706,604.0870714187622,1.0,242.61682522296906,583.290137052536,1.0,257.91245460510254,614.2151460647583,3.153085708618164e-05,167.91943383216858,640.5239105224609,1.0,258.8855686187744,608.7431807518005,1.0,245.0529761314392,660.88200122118,0.013889580965042114,186.01245498657227,671.9685866832733,1.0,248.9972357749939,641.477888584137,1.0
111,315.6729160249233,629.6347037553787,1.0,268.9459902048111,609.2743637561798,1.0,242.8439965248108,536.0621757507324,1.0,210.19896292686462,524.0322233065963,1.0,141.91776180267334,535.5192956924438,1.0,148.8188419342041,559.977545261383,0.5187056660652161,147.11726695299149,559.3845071792603,1.0,233.36736273765564,554.2679985761642,0.999987006187439,258.6965866088867,587.7276633679867,0.0003910958766937256,152.26677656173706,597.0550260543823,1.0,242.61682522296906,580.3846969902515,1.0,253.45710289478302,553.1739950180054,2.244114875793457e-05,167.91943383216858,635.7139754295349,1.0,258.89675736427307,605.8542102575302,1.0,245.0529761314392,658.6320346593857,0.011065572500228882,186.01245498657227,668.0318593978882,1.0,248.9972357749939,639.8131563663483,1.0
112,321.2930200099945,620.6775929927826,1.0,271.05208683013916,596.2749929130077,1.0,246.37436771392822,522.7005968093872,1.0,224.13299989700317,509.82727432250977,1.0,149.4370757341385,516.6660308837891,1.0,153.98493337631226,538.3759632110596,0.0002593994140625,152.8033938407898,542.1812100410461,1.0,238.0734384059906,538.7712725400925,1.0,258.3457260131836,569.6809649467468,6.961822509765625e-05,154.2775902748108,576.41961145401,1.0,244.55341601371765,565.0787706375122,1.0,253.45710289478302,553.1739950180054,2.7477741241455078e-05,168.42063522338867,616.6271586418152,1.0,261.94146049022675,591.3106451034546,1.0,245.157998919487,645.2874451875687,0.0004801750183105469,186.01245498657227,651.3592567443848,1.0,249.7641043663025,626.121196269989,1.0
113,332.92807680368423,601.9738342761993,1.0,276.88014256954193,575.0725877285004,1.0,258.9825609922409,500.82681369781494,1.0,233.67001461982727,483.3626093864441,1.0,160.98872995376587,485.8348197937012,1.0,206.23299956321716,510.7130181789398,6.42240047454834e-05,162.72767400741577,514.02969789505,1.0,243.41935300827026,515.9425674080849,1.0,261.8591728210449,539.9495635032654,4.121661186218262e-05,159.67420530319214,547.8226361274719,1.0,252.55882251262665,541.6601841449738,1.0,253.45710289478302,536.7987241744995,3.644824028015137e-05,171.12830263376236,589.374363899231,1.0,267.58589220046997,569.023766040802,1.0,263.7837619781494,596.6817212700844,5.4776668548583984e-05,187.6297745704651,625.0153021812439,1.0,253.61229944229126,602.7696075439453,1.0
114,351.67400002479553,578.547233581543,1.0,285.9690580368042,543.72518491745,1.0,277.28371357917786,465.21569538116455,1.0,246.94804525375366,444.92590045928955,1.0,185.68869733810425,443.3882145881653,1.0,248.55972337722778,479.0600206851959,8.20159912109375e-05,178.19887113571167,470.2807776927948,1.0,256.136616230011,484.266939163208,1.0,261.8591728210449,501.25637912750244,1.9311904907226562e-05,170.9280185699463,503.4446790218353,1.0,264.92466735839844,512.2829909324646,1.0,271.9114634990692,519.0018672943115,5.6415796279907227e-05,177.42215156555176,546.505124092102,1.0,276.931220471859,540.8666667938232,1.0,278.7633047103882,571.1645017266273,4.83393669128418e-05,189.63092648983002,587.940511226654,1.0,260.0374973267317,572.535548210144,1.0
115,374.9340317249298,551.4272739887238,1.0,304.70883893966675,499.8490941077471,1.0,305.7519097328186,419.4806351661682,1.0,271.22211360931396,392.39390659332275,1.0,220.7158555984497,382.4698510169983,1.0,249.44019722938538,403.8519549369812,2.9385089874267578e-05,200.12697649002075,412.42466926574707,1.0,281.4370241165161,443.0773039460182,1.0,260.6305694580078,486.7003674507141,7.477402687072754e-05,191.89997482299805,444.5836458206177,1.0,284.43707847595215,468.6745012998581,1.0,302.75273418426514,502.71022939682007,4.8547983169555664e-05,191.0473895072937,490.4737801551819,1.0,291.0538740158081,500.6194946169853,1.0,295.6035780906677,548.0929307937622,0.00014725327491760254,194.2695026397705,536.5715594291687,1.0,269.9662432670593,531.2397585511208,1.0
116,400.47388553619385,527.6046226024628,1.0,328.23185300827026,456.69833612442017,1.0,346.44533348083496,372.5324439406395,1.0,315.75836181640625,344.12899446487427,1.0,255.79788732528687,322.38167905807495,1.0,265.28376865386963,332.23891258239746,0.00030609965324401855,233.19492721557617,357.0218952894211,1.0,317.9199266433716,398.2177541255951,1.0,260.6305694580078,349.8686617612839,0.00016546249389648438,218.33834838867188,390.3586461544037,1.0,314.06558084487915,424.2374315261841,1.0,302.75273418426514,459.7372505068779,0.0004957318305969238,209.82159280776978,434.3289933204651,1.0,315.3391971588135,455.9340512752533,1.0,278.7633047103882,499.01227259635925,0.004557907581329346,207.41072034835815,481.18199586868286,1.0,286.15591287612915,483.28798377513885,1.0
117,430.7552568912506,503.95165181159973,1.0,358.65778374671936,418.0594936609268,1.0,390.6335997581482,328.88086462020874,1.0,364.5414135456085,300.7401990890503,1.0,299.6346387863159,266.69959783554077,1.0,282.4240390062332,288.0913805961609,0.03282129764556885,275.74314081668854,297.2555260658264,0.9999949932098389,360.7623453140259,351.98188519477844,1.0,303.60293459892273,323.63235569000244,0.00015401840209960938,253.66294956207275,334.50705313682556,0.9999995231628418,349.1380136013031,383.3012306690216,1.0,319.14797139167786,420.88220685720444,0.0004099905490875244,238.54702997207642,376.9960021972656,0.9999998807907104,344.8220314979553,414.2747688293457,1.0,278.7633047103882,452.4521374106407,0.02360263466835022,225.2485647201538,423.6546859741211,1.0,309.05668699741364,437.59251260757446,1.0
118,457.1805820465088,485.71986269950867,1.0,393.13190364837646,386.2889758348465,1.0,436.2729375362396,291.39191287755966,1.0,415.6576690673828,264.5391674041748,1.0,350.3493926525116,218.28813791275024,1.0,331.4621958732605,232.69108295440674,0.02857297658920288,326.4637243747711,238.35468769073486,1.0,405.8466455936432,316.370830565691,1.0,326.7504951953888,317.04779386520386,0.000695645809173584,292.8780988454819,277.767897605896,1.0,385.7636065483093,348.3076868057251,1.0,351.3029315471649,360.2088346481323,0.0006413161754608154,267.92340341955423,326.3717842102051,0.9999999403953552,376.63562178611755,380.43283462524414,1.0,295.6035780906677,389.6251266002655,0.001190185546875,249.30003356933594,380.6824306845665,1.0,332.9823308587074,396.8439332842827,1.0
119,484.10293693840504,469.24183309078217,1.0,424.56223917007446,362.9318690299988,1.0,479.9685318470001,263.5109558105469,0.9999998807907104,459.11831855773926,237.05191802978516,1.0,395.6406555175781,182.63039183616638,1.0,375.98527097702026,226.18672800064087,0.00021713972091674805,370.5459566116333,200.7026195526123,1.0,444.69544595479965,289.2295160293579,1.0,358.4405348300934,238.78157472610474,0.0004881918430328369,326.49110198020935,240.43648290634155,1.0,419.5739526152611,321.4553542137146,1.0,411.59280744194984,343.6001138687134,0.0019450783729553223,298.7314438819885,284.4316339492798,1.0,406.5951557159424,353.47845220565796,1.0,344.36776304244995,373.4949769973755,0.00012362003326416016,273.3081169128418,338.964240193367,1.0,359.12461853027344,367.4481644630432,1.0
120,507.5734250843525,459.0379750728607,0.9999999403953552,450.9742833375931,348.67564541101456,1.0,516.7952315807343,258.8319158554077,1.0,503.1321063041687,217.1680006980896,1.0,440.2469267845154,153.69039487838745,1.0,452.79992812871933,211.14255142211914,0.009347140789031982,409.32379817962646,172.68947035074234,1.0,479.5354709625244,271.82587909698486,1.0,389.8257427215576,211.95099544525146,0.00036582350730895996,356.1246294528246,212.82355117797852,1.0,450.6034539937973,300.2021589279175,1.0,411.59280744194984,335.0892405509949,0.0017946064472198486,322.67778968811035,257.66913986206055,1.0,433.4232029914856,335.327273607254,1.0,361.8612790107727,355.51181107759476,0.002711862325668335,296.90207862854004,310.1734890937805,1.0,382.5392291545868,347.3611316084862,1.0
121,524.1298913657665,453.5216864347458,1.0,475.37642538547516,338.4798151254654,1.0,541.5836598873138,258.8319158554077,0.9999997615814209,537.8914651870728,202.67308235168457,1.0,471.945885181427,136.83514213562012,1.0,453.765434384346,198.78573608398438,0.002553105354309082,432.8689818382263,157.10210990905762,1.0,509.56459951400757,259.50260922312737,1.0,389.8257427215576,197.7327961921692,0.005399882793426514,380.98151111602783,194.55290162563324,1.0,476.4027485847473,289.48024320602417,1.0,411.59280744194984,334.22012591362,0.0008660852909088135,341.4576038122177,242.08836889266968,1.0,455.47978615760803,324.8540970683098,1.0,368.9805989265442,341.4173892736435,0.0074555277824401855,316.3392972946167,289.57120990753174,1.0,401.9093556404114,336.5275092124939,1.0
